candidate_rank,ID,Name,Role,skill_match_score,text_similarity_score,overall_match_score,selection_probability,candidate_score,recommendation,matched_skills,missing_skills
5810,rivash0197,jivin chawla,data analyst,0.0,4.19,2.51,54.82,12.09,Not Recommended,[],[]
5811,timopi982,Timothy Pierce,Robotics Engineer,0.0,6.72,4.03,51.36,12.09,Not Recommended,[],[]
5812,dr.an261,Dr. Andrew Contreras,Mobile App Developer,0.0,13.87,8.32,41.66,12.08,Not Recommended,[],[]
5813,chrima607,Christopher Malone,QA Engineer,0.0,5.26,3.16,53.31,12.08,Not Recommended,[],[]
5814,willth111,William Thornton,Product Manager,0.0,5.66,3.4,52.76,12.08,Not Recommended,[],['data science']
5815,davijo879,David Johnston,DevOps Engineer,0.0,6.22,3.73,52.01,12.08,Not Recommended,[],[]
5816,jeffsp992,Jeffrey Spence,Business Analyst,0.0,6.48,3.89,51.63,12.08,Not Recommended,[],[]
5817,antojo250,Antonio Jones,Robotics Engineer,0.0,8.82,5.29,48.52,12.08,Not Recommended,[],[]
5818,kimbca182,Kimberly Cabrera,Blockchain Developer,0.0,9.23,5.54,47.94,12.08,Not Recommended,[],['data analysis']
5819,stanpe175,Stanley Perez,Game Developer,0.0,7.71,4.63,49.99,12.08,Not Recommended,[],[]
5820,kiarsp690,Kiara Sparks,Database Administrator,0.0,6.07,3.64,52.2,12.08,Not Recommended,[],[]
5821,robyto931,Robyn Torres,UI Engineer,0.0,4.57,2.74,54.25,12.08,Not Recommended,[],[]
5822,charni489,Charles Nielsen,IT Support Specialist,0.0,9.06,5.44,48.14,12.08,Not Recommended,[],[]
5823,tracth773,Tracey Thompson,Human Resources Specialist,0.0,9.52,5.71,47.55,12.08,Not Recommended,[],[]
5824,rivash0159,chahal garg,product manager,0.0,4.91,2.95,53.78,12.08,Not Recommended,[],[]
5825,jesuba465,Jesus Barnes,Human Resources Specialist,0.0,6.15,3.69,52.12,12.08,Not Recommended,[],['machine learning']
5826,britjo497,Brittany Jones,Cloud Architect,0.0,6.9,4.14,51.11,12.08,Not Recommended,[],[]
5827,faitbl210,Faith Blankenship,UX Designer,0.0,10.82,6.49,45.8,12.08,Not Recommended,[],['data analysis']
5828,rivash0284,saanvi verma,data analyst,0.0,1.78,1.07,58.01,12.08,Not Recommended,[],[]
5829,debbro319,Debbie Rose MD,Cloud Engineer,0.0,11.95,7.17,44.29,12.08,Not Recommended,[],[]
5830,kendor557,Kendra Orr,Robotics Engineer,0.0,2.14,1.28,57.52,12.08,Not Recommended,[],[]
5831,kareda388,karen davis,ui engineer,0.0,12.72,7.63,43.25,12.08,Not Recommended,[],[]
5832,mr.ch428,Mr. Christopher Taylor PhD,Product Manager,0.0,6.33,3.8,51.85,12.08,Not Recommended,[],[]
5833,britsh910,Brittany Shields,Data Engineer,0.0,4.5,2.7,54.32,12.08,Not Recommended,[],[]
5834,stepho370,Stephanie Horn,System Administrator,0.0,6.84,4.1,51.19,12.08,Not Recommended,[],[]
5835,josesi250,Joseph Sims,Blockchain Developer,0.0,8.21,4.93,49.31,12.08,Not Recommended,[],[]
5836,michhe417,Michael Hernandez,Database Administrator,0.0,1.98,1.19,57.73,12.08,Not Recommended,[],[]
5837,meliho522,Melissa Ho,Cloud Architect,0.0,2.87,1.72,56.54,12.08,Not Recommended,[],[]
5838,timopi997,Timothy Pitts,Content Writer,0.0,7.39,4.43,50.43,12.08,Not Recommended,[],[]
5839,britva173,Brittany Vazquez,Blockchain Developer,0.0,7.6,4.56,50.09,12.07,Not Recommended,[],['data science']
5840,johnba158,Johnny Baker,DevOps Engineer,0.0,5.15,3.09,53.41,12.07,Not Recommended,[],['machine learning']
5841,mrs.ju156,Mrs. Julie Ramirez,IT Support Specialist,0.0,9.42,5.65,47.65,12.07,Not Recommended,[],['data science']
5842,chrily129,Christina Lynch,Content Writer,0.0,9.83,5.9,47.05,12.07,Not Recommended,[],[]
5843,glorhu801,Gloria Hull,Mobile App Developer,0.0,9.95,5.97,46.94,12.07,Not Recommended,[],[]
5844,chriwh930,Christopher White,Content Writer,0.0,8.13,4.88,49.35,12.07,Not Recommended,[],['data analysis']
5845,amyho157,Amy Holt,Data Architect,0.0,4.9,2.94,53.72,12.07,Not Recommended,[],[]
5846,charbu559,Charles Buchanan,Robotics Engineer,0.0,8.23,4.94,49.22,12.07,Not Recommended,[],[]
5847,nathjo372,Nathaniel Jones,System Administrator,0.0,6.43,3.86,51.65,12.07,Not Recommended,[],[]
5848,billrh514,Billy Rhodes,AR/VR Developer,0.0,9.5,5.7,47.51,12.07,Not Recommended,[],[]
5849,curtst130,Curtis Stewart,Full Stack Developer,0.0,13.04,7.82,42.74,12.07,Not Recommended,[],[]
5850,lynnhe189,Lynn Hernandez,Software Engineer,0.0,4.2,2.52,54.69,12.07,Not Recommended,[],[]
5851,jennfi565,Jennifer Fitzpatrick,IT Support Specialist,0.0,10.14,6.08,46.66,12.07,Not Recommended,[],[]
5852,rivash0665,chirag chowdhury,software engineer,0.0,8.65,5.19,48.67,12.07,Not Recommended,[],[]
5853,chrihe964,Christian Hensley,Software Engineer,0.0,5.37,3.22,53.12,12.07,Not Recommended,[],[]
5854,rivash0187,bhuv bedi,data scientist,0.0,6.42,3.85,51.71,12.07,Not Recommended,[],[]
5855,jeffpi961,Jeffrey Pineda,Cloud Architect,0.0,6.53,3.92,51.51,12.07,Not Recommended,[],[]
5856,caitwe516,Caitlin Weber,Data Scientist,0.0,3.87,2.32,55.15,12.07,Not Recommended,[],[]
5857,ericbo173,Erica Boyle,Cloud Architect,0.0,6.0,3.6,52.27,12.07,Not Recommended,[],[]
5858,jennle478,Jennifer Lee,Business Analyst,0.0,9.61,5.77,47.39,12.07,Not Recommended,[],[]
5859,brenco899,Brendan Collins MD,Cybersecurity Analyst,0.0,7.19,4.31,50.64,12.07,Not Recommended,[],[]
5860,danisc473,Daniel Scott,Data Architect,0.0,6.49,3.89,51.58,12.07,Not Recommended,[],[]
5861,joshpo549,Joshua Powell,Blockchain Developer,0.0,8.78,5.27,48.49,12.07,Not Recommended,[],[]
5862,krisri734,Kristin Rivera,Business Analyst,0.0,5.29,3.17,53.23,12.07,Not Recommended,[],[]
5863,adamli990,Adam Li,Product Manager,0.0,8.86,5.32,48.37,12.07,Not Recommended,[],[]
5864,evanwi276,Evan Wilson,Business Analyst,0.0,8.2,4.92,49.26,12.07,Not Recommended,[],['data analysis']
5865,chrism531,Christopher Smith,Robotics Engineer,0.0,7.33,4.4,50.39,12.06,Not Recommended,[],[]
5866,dougbe415,Douglas Bell,Database Administrator,0.0,8.17,4.9,49.28,12.06,Not Recommended,[],[]
5867,megasm260,Megan Smith,Digital Marketing Specialist,0.0,11.13,6.68,45.29,12.06,Not Recommended,[],[]
5868,amanda196,Amanda Daniels,Data Engineer,0.0,3.81,2.29,55.15,12.06,Not Recommended,[],[]
5869,uppaup259,Charlie Smith,Product Manager,0.0,17.51,10.51,36.65,12.06,Not Recommended,[],"['java', 'javascript', 'python']"
5870,harima29,Meera,Data Analyst,0.0,4.97,2.98,53.6,12.06,Not Recommended,[],[]
5871,mr.jo802,Mr. Joseph Hayden Jr.,DevOps Engineer,0.0,6.01,3.61,52.16,12.06,Not Recommended,[],[]
5872,allith366,Allison Thompson,Full Stack Developer,0.0,11.5,6.9,44.78,12.06,Not Recommended,[],[]
5873,KotaSai140,Gyan Mishra,Project Manager,0.0,7.27,4.36,50.49,12.06,Not Recommended,[],[]
5874,andrwa685,Andrew Wade,Content Writer,0.0,6.43,3.86,51.61,12.06,Not Recommended,[],[]
5875,casscl616,Cassandra Clay,Software Engineer,0.0,4.49,2.69,54.24,12.06,Not Recommended,[],['data analysis']
5876,davibi328,David Bird,Product Manager,0.0,5.5,3.3,52.86,12.06,Not Recommended,[],['data science']
5877,lorira915,Lori Ramos,Content Writer,0.0,7.0,4.2,50.85,12.06,Not Recommended,[],[]
5878,tiffba785,Tiffany Bailey,IT Support Specialist,0.0,10.34,6.2,46.35,12.06,Not Recommended,[],[]
5879,jamefl100,James Fletcher,AI Researcher,0.0,6.14,3.68,52.01,12.06,Not Recommended,[],[]
5880,tylero786,Tyler Roberts,Database Administrator,0.0,6.83,4.1,51.07,12.06,Not Recommended,[],[]
5881,kriswi992,Kristopher Wilson,Robotics Engineer,0.0,3.4,2.04,55.7,12.06,Not Recommended,[],[]
5882,jenngo510,Jennifer Gordon,Content Writer,0.0,6.82,4.09,51.1,12.06,Not Recommended,[],[]
5883,larrmc794,Larry Mcbride,QA Engineer,0.0,5.56,3.34,52.79,12.06,Not Recommended,[],[]
5884,rivash0720,parinita tiwari,product manager,0.0,1.81,1.09,57.83,12.06,Not Recommended,[],[]
5885,anneob931,Anne Obrien,E-commerce Specialist,0.0,4.94,2.96,53.64,12.06,Not Recommended,[],[]
5886,rivash0707,brinda patel,product manager,0.0,1.51,0.91,58.24,12.06,Not Recommended,[],[]
5887,annach668,Anna Chambers,Robotics Engineer,0.0,6.51,3.91,51.48,12.06,Not Recommended,[],[]
5888,paulge125,Paul George,Database Administrator,0.0,8.72,5.23,48.5,12.05,Not Recommended,[],[]
5889,robejo309,Robert Johnson,Database Administrator,0.0,6.8,4.08,51.09,12.05,Not Recommended,[],[]
5890,gregha435,Gregory Harrison,Database Administrator,0.0,6.84,4.1,51.02,12.05,Not Recommended,[],[]
5891,anthro799,Anthony Roberson,QA Engineer,0.0,4.82,2.89,53.74,12.05,Not Recommended,[],[]
5892,barbpa998,Barbara Park,Data Architect,0.0,5.98,3.59,52.18,12.05,Not Recommended,[],[]
5893,adamma570,Adam Martin,Data Architect,0.0,5.92,3.55,52.28,12.05,Not Recommended,[],[]
5894,courhi152,Courtney Hill,Digital Marketing Specialist,0.0,8.7,5.22,48.51,12.05,Not Recommended,[],['machine learning']
5895,thomhi878,Thomas Hill,Business Analyst,0.0,6.42,3.85,51.61,12.05,Not Recommended,[],[]
5896,briamu311,Brian Murphy,Human Resources Specialist,0.0,7.93,4.76,49.53,12.05,Not Recommended,[],[]
5897,danihe624,Daniel Hernandez,Content Writer,0.0,6.7,4.02,51.19,12.05,Not Recommended,[],[]
5898,ellemi274,Ellen Miller,Mobile App Developer,0.0,8.75,5.25,48.42,12.05,Not Recommended,[],[]
5899,erinmc454,Erin Mcdowell,IT Support Specialist,0.0,7.69,4.61,49.87,12.05,Not Recommended,[],[]
5900,rachch371,Rachel Chan,QA Engineer,0.0,5.56,3.34,52.74,12.05,Not Recommended,[],['machine learning']
5901,rickla604,Ricky Lamb,Blockchain Developer,0.0,8.85,5.31,48.32,12.05,Not Recommended,[],['data analysis']
5902,rivash0623,kairav mishra,product manager,0.0,4.63,2.78,54.01,12.05,Not Recommended,[],[]
5903,dianmo382,diana moran,ui engineer,0.0,16.63,9.98,37.78,12.05,Not Recommended,[],[]
5904,donami719,Donald Mitchell,DevOps Engineer,0.0,5.2,3.12,53.23,12.05,Not Recommended,[],[]
5905,vaneho643,Vanessa Holmes,Digital Marketing Specialist,0.0,2.48,1.49,56.89,12.05,Not Recommended,[],[]
5906,rivash0337,rachna bansal,data engineer,0.0,2.79,1.67,56.49,12.05,Not Recommended,[],[]
5907,harima116,Emma,Data Scientist,0.0,3.97,2.38,54.89,12.05,Not Recommended,[],[]
5908,carlwa173,Carlos Walker,Human Resources Specialist,0.0,10.22,6.13,46.44,12.05,Not Recommended,[],[]
5909,ashlmc634,Ashley Mcgrath,Cloud Engineer,0.0,7.39,4.43,50.27,12.05,Not Recommended,[],['data science']
5910,whitpo795,Whitney Poole,Software Engineer,0.0,6.02,3.61,52.12,12.05,Not Recommended,[],[]
5911,laurha338,Laurie Hanson,Database Administrator,0.0,7.19,4.31,50.57,12.05,Not Recommended,[],[]
5912,krysmi330,Krystal Miller,DevOps Engineer,0.0,6.17,3.7,51.9,12.05,Not Recommended,[],[]
5913,mattgo655,Matthew Gordon,System Administrator,0.0,6.88,4.13,50.94,12.05,Not Recommended,[],[]
5914,isabjo473,Isabella Jones,Cybersecurity Analyst,0.0,4.55,2.73,54.04,12.04,Not Recommended,[],[]
5915,bretlo219,brett long,ui engineer,0.0,12.54,7.52,43.28,12.04,Not Recommended,[],[]
5916,jamiev168,Jamie Evans,Database Administrator,0.0,8.52,5.11,48.68,12.04,Not Recommended,[],['machine learning']
5917,georza780,George Zamora,Mobile App Developer,0.0,10.08,6.05,46.57,12.04,Not Recommended,[],[]
5918,adriro621,Adrian Rodriguez,Software Engineer,0.0,3.82,2.29,55.06,12.04,Not Recommended,[],[]
5919,iangr604,Ian Graham,E-commerce Specialist,0.0,4.63,2.78,53.95,12.04,Not Recommended,[],[]
5920,willpi132,William Pittman,Full Stack Developer,0.0,11.67,7.0,44.45,12.04,Not Recommended,[],[]
5921,michhe119,Michael Hernandez,Digital Marketing Specialist,0.0,10.3,6.18,46.3,12.04,Not Recommended,[],[]
5922,kirswh644,Kirsten White,Database Administrator,0.0,6.81,4.09,50.99,12.04,Not Recommended,[],[]
5923,terema641,Teresa Martin,AR/VR Developer,0.0,6.35,3.81,51.64,12.04,Not Recommended,[],[]
5924,jessbe781,Jesse Bennett Jr.,Blockchain Developer,0.0,11.22,6.73,45.05,12.04,Not Recommended,[],[]
5925,branbu709,Brandi Bullock,E-commerce Specialist,0.0,7.14,4.28,50.59,12.04,Not Recommended,[],[]
5926,rivash0990,parinita raghav,ui designer,0.0,3.47,2.08,55.53,12.04,Not Recommended,[],[]
5927,anthbr100,Anthony Brown,Digital Marketing Specialist,0.0,9.76,5.86,46.99,12.04,Not Recommended,[],[]
5928,deboda272,Deborah Davis,Cloud Engineer,0.0,5.06,3.04,53.38,12.04,Not Recommended,[],['data analysis']
5929,tomma591,Tom Martin,Content Writer,0.0,8.2,4.92,49.12,12.04,Not Recommended,[],[]
5930,rivash0010,pihu raj,ui designer,0.0,4.54,2.72,54.1,12.04,Not Recommended,[],[]
5931,cyntro804,Cynthia Robbins,Mobile App Developer,0.0,8.63,5.18,48.55,12.04,Not Recommended,[],[]
5932,andrgo592,Andrew Gomez,Business Analyst,0.0,6.37,3.82,51.63,12.04,Not Recommended,[],[]
5933,rivash0701,varsha nair,product manager,0.0,3.89,2.33,54.96,12.04,Not Recommended,[],[]
5934,anitst363,Anita Stewart,Cybersecurity Analyst,0.0,3.32,1.99,55.72,12.04,Not Recommended,[],[]
5935,lindch431,Lindsey Chavez,System Administrator,0.0,5.87,3.52,52.26,12.04,Not Recommended,[],[]
5936,alexbe508,Alexandra Beard,Data Engineer,0.0,5.77,3.46,52.44,12.04,Not Recommended,[],[]
5937,melimc203,Melissa Mckenzie,Database Administrator,0.0,9.48,5.69,47.39,12.04,Not Recommended,[],[]
5938,hannth600,Hannah Thompson,UI Engineer,0.0,5.23,3.14,53.16,12.04,Not Recommended,[],[]
5939,rivash0153,hiral bedi,product manager,0.0,6.0,3.6,52.11,12.04,Not Recommended,[],[]
5940,tylehe187,Tyler Hernandez,E-commerce Specialist,0.0,6.25,3.75,51.77,12.04,Not Recommended,[],[]
5941,melijo969,melinda jones,software engineer,0.0,11.27,6.76,44.96,12.03,Not Recommended,[],[]
5942,rogegi587,Roger Gilbert,E-commerce Specialist,0.0,4.99,2.99,53.43,12.03,Not Recommended,[],[]
5943,whitmo595,Whitney Moore,E-commerce Specialist,0.0,7.86,4.72,49.52,12.03,Not Recommended,[],[]
5944,benjgo260,Benjamin Gomez,Robotics Engineer,0.0,8.91,5.35,48.12,12.03,Not Recommended,[],[]
5945,rivash0030,yashika singh,ui designer,0.0,2.23,1.34,57.13,12.03,Not Recommended,[],[]
5946,mr.ke976,Mr. Kenneth Reid DDS,Cloud Architect,0.0,6.77,4.06,51.02,12.03,Not Recommended,[],[]
5947,rivash0057,zev gulati,data analyst,0.0,5.87,3.52,52.24,12.03,Not Recommended,[],[]
5948,laurmc502,Laura Mccoy,Data Scientist,0.0,4.63,2.78,53.91,12.03,Not Recommended,[],[]
5949,marksi278,Mark Silva,Product Manager,0.0,4.78,2.87,53.67,12.03,Not Recommended,[],['data science']
5950,gregho732,Gregory Hodges,UI Engineer,0.0,5.04,3.02,53.34,12.03,Not Recommended,[],[]
5951,amango598,Amanda Gonzalez,UX Designer,0.0,7.79,4.67,49.65,12.03,Not Recommended,[],[]
5952,briabe776,Brianna Berry,Game Developer,0.0,7.13,4.28,50.54,12.03,Not Recommended,[],['data science']
5953,scotcu349,Scott Curtis,Mobile App Developer,0.0,8.99,5.39,48.04,12.03,Not Recommended,[],[]
5954,U_53,Priya,Data Engineer,0.0,5.0,3.0,53.42,12.03,Not Recommended,[],[]
5955,austng297,Austin Nguyen,Database Administrator,0.0,7.03,4.22,50.67,12.03,Not Recommended,[],[]
5956,chelhu427,Chelsea Hudson,Data Scientist,0.0,5.24,3.14,53.1,12.03,Not Recommended,[],[]
5957,derefo472,Derek Forbes,UI Engineer,0.0,4.54,2.72,54.02,12.03,Not Recommended,[],[]
5958,chadjo259,Chad Johnson,UI Engineer,0.0,10.25,6.15,46.3,12.03,Not Recommended,[],['machine learning']
5959,kellry853,Kelly Ryan,Mobile App Developer,0.0,9.91,5.95,46.74,12.03,Not Recommended,[],[]
5960,casegr232,Casey Greene,Data Architect,0.0,6.85,4.11,50.88,12.03,Not Recommended,[],[]
5961,victjo518,Victoria Jones,DevOps Engineer,0.0,6.4,3.84,51.52,12.03,Not Recommended,[],[]
5962,danipa903,Danielle Padilla,Robotics Engineer,0.0,6.83,4.1,50.93,12.03,Not Recommended,[],[]
5963,andrsi746,Andrew Simon,Full Stack Developer,0.0,10.33,6.2,46.21,12.03,Not Recommended,[],[]
5964,kylemu426,Kyle Mullins,UX Designer,0.0,8.94,5.36,48.05,12.02,Not Recommended,[],[]
5965,jessco938,Jessica Cook,Product Manager,0.0,5.9,3.54,52.15,12.02,Not Recommended,[],[]
5966,adammo943,Adam Montgomery,Cloud Engineer,0.0,5.52,3.31,52.65,12.02,Not Recommended,[],['machine learning']
5967,josewu877,Joseph Wu,Cloud Architect,0.0,8.12,4.87,49.14,12.02,Not Recommended,[],[]
5968,nathpe583,Nathan Peters,Full Stack Developer,0.0,3.07,1.84,55.97,12.02,Not Recommended,[],[]
5969,jennsn262,Jennifer Snyder,IT Support Specialist,0.0,7.8,4.68,49.55,12.02,Not Recommended,[],[]
5970,michca560,Michelle Carlson,DevOps Engineer,0.0,5.12,3.07,53.2,12.02,Not Recommended,[],[]
5971,rivash0523,yagna bhardwaj,data analyst,0.0,4.59,2.75,53.89,12.02,Not Recommended,[],[]
5972,mattbi922,Matthew Bishop,IT Support Specialist,0.0,8.96,5.38,47.99,12.02,Not Recommended,[],[]
5973,rivash0703,uttam shukla,product manager,0.0,5.99,3.59,52.01,12.02,Not Recommended,[],[]
5974,ericwr493,Eric Wright,Data Engineer,0.0,4.32,2.59,54.29,12.02,Not Recommended,[],[]
5975,suzath196,Suzanne Thompson,Data Engineer,0.0,4.43,2.66,54.09,12.02,Not Recommended,[],[]
5976,heatpo960,Heather Powell,Cloud Architect,0.0,6.7,4.02,51.04,12.02,Not Recommended,[],[]
5977,kerrwi358,Kerry Wilson,IT Support Specialist,0.0,9.31,5.59,47.53,12.02,Not Recommended,[],['data science']
5978,michji908,Michael Jimenez,AR/VR Developer,0.0,10.97,6.58,45.28,12.02,Not Recommended,[],[]
5979,amanpo781,Amanda Powell,UI Engineer,0.0,2.26,1.36,57.06,12.02,Not Recommended,[],[]
5980,rivash0765,ritul das,ui designer,0.0,6.87,4.12,50.84,12.02,Not Recommended,[],[]
5981,timoma230,Timothy Martinez,Database Administrator,0.0,8.6,5.16,48.47,12.02,Not Recommended,[],[]
5982,mallba141,Mallory Bauer,QA Engineer,0.0,6.68,4.01,51.06,12.02,Not Recommended,[],[]
5983,scotsk574,Scott Skinner,Data Engineer,0.0,5.7,3.42,52.43,12.02,Not Recommended,[],[]
5984,katrar217,Katrina Arnold,Product Manager,0.0,6.53,3.92,51.28,12.02,Not Recommended,[],[]
5985,nataca943,Natasha Carter,Data Analyst,0.0,4.57,2.74,53.94,12.02,Not Recommended,[],[]
5986,judido868,Judith Dorsey,IT Support Specialist,0.0,7.7,4.62,49.65,12.01,Not Recommended,[],[]
5987,charlu531,Charles Lucas,E-commerce Specialist,0.0,5.21,3.13,53.01,12.01,Not Recommended,[],[]
5988,savath674,Savannah Thompson,DevOps Engineer,0.0,7.56,4.54,49.82,12.01,Not Recommended,[],[]
5989,anthho105,Anthony Hogan,System Administrator,0.0,6.84,4.1,50.83,12.01,Not Recommended,[],[]
5990,andrwe754,Andrew Weaver,Blockchain Developer,0.0,9.65,5.79,47.03,12.01,Not Recommended,[],[]
5991,scothe662,Scott Hernandez,E-commerce Specialist,0.0,6.61,3.97,51.11,12.01,Not Recommended,[],['data analysis']
5992,markco109,Mark Coleman,Digital Marketing Specialist,0.0,10.35,6.21,46.06,12.01,Not Recommended,[],[]
5993,kyleco740,Kyle Collins,Data Architect,0.0,6.38,3.83,51.42,12.01,Not Recommended,[],[]
5994,johnle784,John Lee DDS,Digital Marketing Specialist,0.0,9.91,5.95,46.64,12.01,Not Recommended,[],[]
5995,carohe602,Carol Hensley,Human Resources Specialist,0.0,7.8,4.68,49.53,12.01,Not Recommended,[],[]
5996,rebefl211,Rebecca Fleming,Product Manager,0.0,5.52,3.31,52.6,12.01,Not Recommended,[],[]
5997,ashlbo655,Ashley Bowen,DevOps Engineer,0.0,7.09,4.25,50.48,12.01,Not Recommended,[],[]
5998,samari392,Samantha Richardson,Data Architect,0.0,7.29,4.37,50.22,12.01,Not Recommended,[],[]
5999,mattdi369,Matthew Dixon,Cloud Engineer,0.0,3.79,2.27,54.92,12.01,Not Recommended,[],[]
6000,victra235,Victoria Ramirez,Blockchain Developer,0.0,7.46,4.48,49.99,12.01,Not Recommended,[],[]
6001,kathbe648,Katherine Berry,IT Support Specialist,0.0,6.96,4.18,50.65,12.01,Not Recommended,[],[]
6002,anthno644,Anthony Nolan,Data Engineer,0.0,2.76,1.66,56.3,12.01,Not Recommended,[],[]
6003,bethho312,Bethany Howard,AR/VR Developer,0.0,6.44,3.86,51.35,12.01,Not Recommended,[],[]
6004,johnda301,Johnathan Davis,Product Manager,0.0,4.42,2.65,54.02,12.0,Not Recommended,[],[]
6005,joshki997,Joshua King,UI Engineer,0.0,9.19,5.51,47.61,12.0,Not Recommended,[],[]
6006,rivash0642,rachna rai,data engineer,0.0,6.53,3.92,51.19,12.0,Not Recommended,[],[]
6007,pedrma415,Pedro Mason,Business Analyst,0.0,6.23,3.74,51.61,12.0,Not Recommended,[],[]
6008,benjpe500,Benjamin Peterson V,IT Support Specialist,0.0,8.85,5.31,48.05,12.0,Not Recommended,[],[]
6009,johnwa914,John Walker,Blockchain Developer,0.0,8.04,4.82,49.15,12.0,Not Recommended,[],[]
6010,chrifo646,Christopher Foley,Content Writer,0.0,6.37,3.82,51.4,12.0,Not Recommended,[],[]
6011,andrer773,Andre Erickson,UX Designer,0.0,7.63,4.58,49.71,12.0,Not Recommended,[],[]
6012,michfl934,Michele Floyd,Software Engineer,0.0,5.14,3.08,53.07,12.0,Not Recommended,[],[]
6013,rivash0449,gargi desai,product manager,0.0,3.38,2.03,55.41,12.0,Not Recommended,[],[]
6014,sharfi150,Sharon Fitzgerald,DevOps Engineer,0.0,7.99,4.79,49.2,12.0,Not Recommended,[],[]
6015,kellsh728,Kelly Shah,Cybersecurity Analyst,0.0,7.29,4.37,50.15,12.0,Not Recommended,[],[]
6016,robesm168,Roberta Smith,Blockchain Developer,0.0,8.8,5.28,48.13,12.0,Not Recommended,[],[]
6017,alfrth338,Alfred Thornton,Cybersecurity Analyst,0.0,6.25,3.75,51.52,11.99,Not Recommended,[],[]
6018,elizgr662,Elizabeth Gross,System Administrator,0.0,7.13,4.28,50.32,11.99,Not Recommended,[],[]
6019,jackle576,jackie leon,ui engineer,0.0,14.38,8.63,40.51,11.99,Not Recommended,[],[]
6020,masowi386,Mason Williams,Human Resources Specialist,0.0,9.42,5.65,47.23,11.99,Not Recommended,[],[]
6021,mattje985,Matthew Jenkins,Human Resources Specialist,0.0,11.28,6.77,44.7,11.99,Not Recommended,[],[]
6022,kaylda444,Kayla Davis,UI Engineer,0.0,6.04,3.62,51.81,11.99,Not Recommended,[],[]
6023,toddsa747,Todd Sandoval,UX Designer,0.0,7.59,4.55,49.69,11.99,Not Recommended,[],[]
6024,jennwh472,Jennifer White,Business Analyst,0.0,6.52,3.91,51.13,11.99,Not Recommended,[],['machine learning']
6025,michke473,Michael Kelly,Blockchain Developer,0.0,10.65,6.39,45.57,11.99,Not Recommended,[],[]
6026,whitpe100,Whitney Perkins,Content Writer,0.0,7.76,4.66,49.47,11.99,Not Recommended,[],['machine learning']
